"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","Y"
27.67522137,46.89325736,89.43643807,134.2209632,24.76083916,121.859678,52.28,54.31914894,119.3610224,49.58493968,77.82974743,64.4837477,81.59525915,99.16862745,83.11111111,81.13602392,41.06584034,50.0534224,41.70114943,86.34370869,56.43501211,117.0169492,70.47268794,25.63329033,143.4835747,309.0936151,174.2091874,98.30578413,44.26863807,75.10565954,134.3478261,265.7972497,81.65627912,43.40694006,132.1416462,70.50559866,79.88477883,95.04495773,89.68348959,100.2473834,22.05087651,43.76587638,98.064,80.94456057,165.1524984,97.90780142,256.8395062,139.5881326,239.4312241,64,104.4132081,142.7085202,147.5360607,83.19273493,85.99196787,3.180487805,117.6487548,110.0601615,155.3563147,16.49548684,88.92844634,69.93971597,238.1954887,67.30766428,142.9090909,68.78798778,80.20741866,198.1241954,134.9662399,61.62961694,132.9243656,11.30851624,19.23875735,193.2809515,199.6319151,109.4179361,12.28124041,156.9075,79.13072127,138.0459016,73.16518558,94.00514139,91.22623941,114.5575561,135.6043956,259.8709677,164.5876646,190.9756754,127.68021,121.7218155,71.14722529,98.56,104.2191781,175.5867782,113.7607656,182.5008339,43.70264365,53.24619055,54.9988526,6.930526316,-1
27.13992696,46.47288238,89.07889663,135.1274788,24.95104895,119.4298607,51.9,54.38297872,118.4664537,49.70843891,76.90177736,64.06680726,81.81916565,97.63137255,81.54666667,81.15994021,41.86353317,50.48112248,41.81609195,84.5249218,56.46859671,117.0983051,69.37371552,26.07747731,143.5661552,311.6535199,174.0377525,99.28179302,41.33370074,80.26947154,132.9855072,265.5131265,82.14774581,43.91167192,131.0184793,69.57998128,79.77069846,94.8361988,91.01336525,97.58325404,21.47646066,43.13082134,99.456,79.75017418,167.9915639,96.66666667,253.5802469,137.1498105,239.7151613,66.40449438,103.4894331,142.7443946,147.7575937,84.05331038,85.26907631,3.141463415,117.1329903,112.0869929,154.4288143,16.38667264,86.72038407,69.92053667,244.9924812,66.24608284,144.4363636,65.93784425,80.08306239,197.1433826,137.4166016,63.30363644,132.2365733,11.8597175,19.57662809,196.0378882,201.0032117,108.6895601,13.27056255,154.2825,78.91718424,138.9639344,72.02358229,92.79177378,90.7544274,115.2402082,135.5604396,267.6774194,162.8755452,189.5131568,125.4152438,121.909224,69.30627069,97.70666667,104.3131115,174.1249086,110.5454545,179.4779853,44.6756153,52.2021476,55.1633137,7.423157895,-1
26.42453349,45.04017584,89.48751542,134.674221,24.81678322,119.1261336,51,54.78723404,117.571885,48.61752907,75.6445276,64.56732192,81.54861197,95.68627451,81.51111111,80.87294469,40.48291097,48.85566967,40.4137931,84.79115433,55.29720671,113.4915254,69.22660898,24.80043975,140.9029349,304.807263,174.8488424,97.60088882,40.86084973,79.9516985,131.6521739,253.4378907,80.41851118,43.76025237,129.0264474,67.41139197,80.28406012,94.76164204,88.37522442,98.14652712,20.9745439,41.82543043,96.16,78.13277595,165.1524984,95.60283688,245.4320988,138.1715836,240.5579593,64.08988764,101.3982393,139.5874439,148.2892729,82.77377057,84.97991968,3.27804878,116.0719892,107.5507512,144.9219354,16.04832278,85.14732274,68.56599859,248.1804511,65.47682092,144.6060606,65.71164238,79.50257493,192.0554159,135.7346076,61.92587199,129.7419077,11.11292869,19.27850685,194.2655718,201.0032117,106.8141946,13.47524989,151.095,78.67314192,141.6655738,73.11837951,91.72236504,85.95304638,114.6855534,136.3076923,265.5483871,158.0653051,186.2078648,126.2863846,122.0497804,68.54823056,96.18962963,101.7299413,166.8155608,107.8660287,172.5358572,43.41886024,51.54962075,53.58372218,7.326315789,1
26.53209265,46.7388339,91.58168673,133.4844193,25.18601399,120.579685,52.86,57.72340426,120.1277955,51.0463472,77.73994387,66.63601658,82.14569596,97.41176471,81.29777778,81.85351271,40.97379886,52.1925645,41.88505747,86.50651051,56.5021813,114.9830508,70.62844781,25.35567347,145.093894,307.7094806,177.0258811,101.6133698,40.59996641,80.25358289,133.9130435,258.5521082,82.45718779,43.86119874,131.0396711,67.2527147,81.56746428,95.85017073,91.90770663,98.72502379,21.96722372,43.06025967,99.728,79.42669454,173.5074627,99.04255319,248.9876543,141.4691239,243.0953669,64.4494382,105.2398215,143.2107623,149.2197115,84.39301122,84.73895582,3.180487805,117.4482153,109.1593476,149.636729,16.19334731,88.46662591,70.2448412,246.0150376,68.2000081,144.969697,68.67488684,80.49742507,195.1817569,139.8188776,64.31108208,133.1604395,11.37963898,19.75550083,201.7486855,201.0032117,109.4845206,13.44113533,152.4075,81.02204922,141.6393443,73.58760204,95.17737789,88.25659912,115.4108712,137.4505495,266.9677419,159.9812482,188.9281494,127.8254001,125.2825769,71.33673532,100.0059259,103.6712329,168.4479818,108.5167464,175.0875584,46.29723473,52.85467444,54.53989138,7.284210526,-1
26.94231828,46.63588492,90.71337179,135.9773371,25.13006993,118.6054584,52,58.61702128,119.6677316,51.4991777,76.24321796,65.33475292,81.53928253,95.62352941,79.85777778,81.19581465,39.42443394,51.80753817,41.12643678,86.21074867,57.00425405,111.6745763,69.49486209,25.28164231,143.2977687,306.4444114,175.7871258,100.6644723,39.34446544,82.0172233,133.9710145,256.5632458,81.03739515,40.3533123,128.7403577,66.90891396,79.31437698,95.28353936,88.72764147,97.37012369,22.05087651,42.40756421,98.8,79.25251319,171.3173264,100.141844,249.8765432,140.7260162,240.2199387,62.26966292,104.4132081,139.1928251,148.4221927,84.574185,84.20883534,3.063414634,117.5917324,110.6392562,150.4869377,16.33837184,87.41310611,70.1877392,245.2330827,67.81537714,144.8969697,67.52125732,82.48712533,192.3006191,139.0985955,63.27401094,134.4940301,11.6107879,19.63625234,198.8932869,202.4466818,109.8817113,13.64582267,151.875,81.87619733,140.747541,73.18095358,94.25192802,82.56710138,114.4295588,137.5824176,262.5806452,158.0856875,188.664896,130.3517086,125.5636896,71.74282825,98.79703704,102.778865,170.0641598,109.4736842,172.5942295,46.21615376,53.11568518,54.81909279,7.376842105,1
26.0318175,45.92382119,90.76444914,135.2974504,24.72727273,116.501063,51.32,57.9787234,118.2619808,49.39969084,75.40505145,65.48496315,81.51129422,94.99607843,79.18222222,80.65769806,39.07160827,50.54529353,39.37931034,84.08135716,55.33045207,110.779661,68.47376961,24.46729951,141.3571275,305.1495758,176.341985,100.718695,38.88791963,82.22377578,135.5942029,255.3585635,79.18074324,40.27760252,128.0622192,66.00974278,78.57285458,95.34318477,87.12846599,95.36060894,21.38723101,41.80779001,98.688,79.67552503,173.1829981,99.39716312,259.4074074,139.3326893,233.9102217,61.84269663,102.2731869,137.0403587,147.6689805,83.45317224,84.61044177,2.946341463,116.9036193,109.384551,149.7140207,15.87917839,85.20505244,68.75670186,243.6090226,66.93841856,145.4787879,66.75217097,81.61663146,189.848587,137.0800024,60.88880085,132.7302856,10.66841154,19.2983816,196.9240464,203.7458049,108.7561446,13.06587521,149.845,79.40526887,141.5868852,73.50925997,93.77892031,82.28956491,113.0642546,136.9230769,257.2258065,159.2474828,192.7014473,133.5168537,123.9472914,60.61588206,96.35555556,101.9804305,163.2421018,112.7272727,178.456471,45.04047968,51.02759928,54.79614473,7.073684211,-1
25.3714543,45.56349978,89.76844084,133.7110482,24.22377622,115.8719139,50.8,58.91489362,118.0063898,48.02061614,75.07577175,64.71734603,79.95327818,94.43137255,78.43555556,79.22272048,38.2585752,50.90914341,39.08045977,83.22360095,54.22589203,109.7491525,68.06706328,24.06012811,141.4190629,305.1049263,173.8257632,100.3120246,38.31723738,80.66668785,134.2028986,253.2276395,78.37983458,39.47003155,127.468848,65.05767919,77.7172518,94.88093285,86.2972937,95.14747859,20.99127446,42.17823878,98.16,80.24783517,168.8027255,96.41843972,268.1481481,139.3326893,234.8702001,61.97752809,102.0300363,135.6053812,147.8462069,79.60322942,83.37349398,2.712195122,115.8137866,109.4488949,149.636729,16.08459418,83.83403648,68.47053798,244.0902256,65.43066521,143.4181818,66.14142593,81.65816266,182.6763931,137.8012863,59.70360218,134.2148273,10.25945577,19.43750484,198.2040527,206.7770921,107.8291733,12.79295876,148.22,77.91050968,141.5081967,72.49263883,93.01799486,81.8177529,111.2722929,136.7472527,256.7741935,162.753251,190.8879243,134.1847283,126.3836018,64.37900985,96.40296296,100.9001957,156.2576139,111.2727273,179.3820881,43.62156267,50.89709391,54.37543028,7.035789474,-1
25.26389514,45.50344622,91.17306794,134.1643059,24.53706294,118.2800364,51.9,60.0212766,120.3067093,51.19042963,76.01870907,66.73615674,81.80050678,95.65490196,78.36444444,79.70104634,38.08983248,49.71106983,39.10344828,83.34187444,55.09637761,111.8915254,69.04488913,24.55983846,145.1351842,301.7264474,175.4460994,103.4027194,38.44767904,81.79478217,137.3913043,253.7958859,79.76322227,39.74763407,131.5270832,65.5601572,78.23061347,95.10460313,93.71467518,96.28924833,21.01358187,41.50790291,99.376,81.39245546,168.2349124,100.8865248,269.7283951,141.3994575,238.1377321,62.65168539,106.5044019,137.6143498,148.0234333,81.36967377,84.17670683,2.770731707,110.9681636,110.5105685,154.5833977,16.18125685,85.24834542,70.62646569,241.7443609,66.09223045,144.4848485,67.63435825,83.27479412,183.9024091,139.3390235,62.28137805,139.999773,10.93512183,19.43750484,202.6348437,208.2205622,110.1903157,13.30467711,146.4375,78.52061547,145.0491803,73.6344081,95.62982005,82.95565245,110.717638,137.4505495,267.0322581,160.7557784,194.2224666,135.4914396,127.3206442,65.73265294,98.84444444,103.1076321,160.8868675,112.3827751,180.5161775,46.21615376,49.80084881,54.74259925,7.191578947,1
25.88923908,46.327038,91.30076131,133.2577904,24.90629371,118.2366469,51.46,59.57446809,120.2811502,50.86109836,74.22263798,66.56938056,81.80983621,97.69411765,78.91555556,79.8445441,37.50690311,51.78604087,39.56321839,83.77075254,55.66528031,113.1932203,69.45159546,24.87447091,144.742927,311.5046882,176.6406135,102.155597,38.34984779,82.22377578,136.8985507,258.6941698,79.65400746,39.24290221,130.923116,64.26429285,78.77249522,95.25371665,92.05233061,98.11607992,21.7441496,40.22015241,98.56,81.59151986,169.6950032,101.9858156,282.2716049,138.9843576,238.98053,61.5505618,105.6289611,134.4932735,149.1310983,79.99954707,84.57831325,2.985365854,109.3337348,114.7894347,154.5833977,16.00002198,85.73903071,70.41658312,241.8045113,65.76914045,145.4545455,67.09147377,81.90687519,179.6726537,140.01122,62.2961908,142.5160031,11.04180595,19.1393836,191.8040212,205.7666631,109.6831159,12.62238597,150.4375,80.99154393,142.7147541,73.2747317,95.32133676,79.20891003,112.9362574,140.6593407,268.7741935,160.7965431,193.2864547,136.3335424,127.2737921,65.05583139,99.08148148,103.5459883,162.4299521,114.7942584,185.3402268,46.62155862,50.32287028,54.62785895,7.456842105,-1
25.65661114,46.18977271,90.45798505,135.5240793,24.48111888,119.1044388,50.66,59.14893617,119.9233227,49.81135493,74.38727783,66.0688659,81.66056521,98.44705882,78.63111111,79.70104634,37.12339694,51.27267244,38.57471264,84.18478787,54.92879387,113.8983051,69.01892915,24.70790079,143.9997027,313.5585653,176.9816399,98.95645672,38.46398424,81.74711621,136.4057971,256.0688715,78.32522717,39.06624606,130.7853692,64.6080936,78.34469384,94.91075556,91.5336791,98.08563273,21.4485764,39.88498448,98.4,81.24315716,167.9104478,101.2056738,280.691358,138.7521364,238.4757527,61.21348315,104.6075313,132.1973094,149.613548,78.55015683,84.24096386,2.946341463,108.1003851,112.7304314,154.2742309,15.92747919,85.56584158,69.55809149,239.9398496,65.61528807,144.4848485,67.83793993,81.61663146,179.1209465,139.0505099,61.48148941,142.0427203,10.66841154,19.07975936,189.0470845,207.8596947,108.4469611,12.38358408,150.5325,80.01537467,143.2393443,73.4624539,95.42416452,78.20977872,113.7469067,140.3076923,266.516129,160.6538665,195.1292281,136.1302762,126.7349927,64.73095705,98.25185185,103.0919765,161.7802323,115.7129187,186.7578386,45.36480356,50.42727458,54.65463168,7.313684211,-1
25.65661114,46.18977271,90.45798505,135.5240793,24.48111888,119.1044388,50.66,59.14893617,119.9233227,49.81135493,74.38727783,66.0688659,81.66056521,98.44705882,78.63111111,79.70104634,37.12339694,51.27267244,38.57471264,84.18478787,54.92879387,113.8983051,69.01892915,24.70790079,143.9997027,313.5585653,176.9816399,98.95645672,38.46398424,81.74711621,136.4057971,256.0688715,78.32522717,39.06624606,130.7853692,64.6080936,78.34469384,94.91075556,91.5336791,98.08563273,21.4485764,39.88498448,98.4,81.24315716,167.9104478,101.2056738,280.691358,138.7521364,238.4757527,61.21348315,104.6075313,132.1973094,149.613548,78.55015683,84.24096386,2.946341463,108.1003851,112.7304314,154.2742309,15.92747919,85.56584158,69.55809149,239.9398496,65.61528807,144.4848485,67.83793993,81.61663146,179.1209465,139.0505099,61.48148941,142.0427203,10.66841154,19.07975936,189.0470845,207.8596947,108.4469611,12.38358408,150.5325,80.01537467,143.2393443,73.4624539,95.42416452,78.20977872,113.7469067,140.3076923,266.516129,160.6538665,195.1292281,136.1302762,126.7349927,64.73095705,98.25185185,103.0919765,161.7802323,115.7129187,186.7578386,45.36480356,50.42727458,54.65463168,7.313684211,-1
25.72915103,45.80371406,90.2025983,137.1104816,22.71328671,116.8481798,50.6,59.68085106,119.7188498,50.32593504,74.47708138,66.21889001,81.56727084,94.18039216,78.48888889,80.01195815,37.1080567,51.55085396,38.36781609,84.21431719,55.43086662,115.0101695,67.92861006,24.24520602,144.1855088,309.5401101,178.3475889,97.65511153,38.12157489,80.52368998,134.7246377,251.5910899,77.81555801,39.31861199,130.5734509,64.52875497,78.65841485,94.77655339,91.71986169,97.27878211,21.23107913,39.99082698,98.416,81.19339106,168.7216093,101.0283688,280.9876543,139.2398008,239.4312241,62.13483146,104.7535203,133.8834081,149.0867917,78.75397733,84.53012048,3.024390244,105.0897302,112.6660876,158.6025661,15.67370153,84.13710453,69.51995083,236.3308271,65.53836188,144.969697,68.31296386,81.94816907,180.8986698,137.8012863,61.45186391,143.5476915,11.11292869,19.45737959,192.6901794,209.0144708,107.2113854,11.63306383,152.25,78.36808903,144.4721311,73.24352765,95.218509,79.79173663,113.4482464,139.8681319,265.1612903,160.5315723,195.0122267,135.6075917,127.1566618,65.21826856,98.91555556,103.0450098,160.0016243,114.5645933,185.3193796,45.5269655,49.46153485,54.18419644,7.136842105,-1
25.12131672,45.44339265,88.46596844,137.0538244,21.1020979,115.22107,49.5,58.04255319,118.3386581,48.98802675,73.57904584,64.90087427,80.74628035,93.45882353,77.28,78.80418535,36.46376634,49.88240654,37.70114943,82.80956562,53.58982014,113.0033898,66.94213088,24.0786359,142.8022858,306.0425659,176.2995871,95.3506461,38.07265927,78.71238362,132.5507246,245.5563132,76.30475303,39.11671924,128.5708231,63.44446031,78.25913356,93.95642903,90.45315513,95.66508088,20.7849309,39.14408693,97.568,80.44689957,166.6125892,96.66666667,284.9382716,138.7521364,237.9664684,61.5505618,101.543735,132.0179372,148.9538719,76.90826945,83.7751004,2.965853659,105.4626183,108.1620178,154.5833977,15.03321214,81.79915471,68.06995214,234.406015,65.09218997,143.830303,65.82474332,80.0415312,177.4658248,134.7738975,59.45178538,139.6990058,10.68619223,19.04000986,190.5240149,205.4057955,105.5340362,11.32603282,149.75,76.81231926,141.4819672,73.04020342,92.66838046,79.51420015,112.6375971,140.3076923,258.9032258,161.224573,191.7946858,134.6202987,126.3836018,64.18949982,97.2562963,100.6340509,155.932754,116.6315789,185.1859573,43.70264365,48.02597579,54.19567047,6.981052632,-1
25.13882635,45.25465286,88.74689386,137.1104816,21.53846154,116.6746214,49,58.0212766,120.3322684,49.37910764,75.79420019,65.03433244,80.32645567,96.65882353,77.35111111,79.70104634,36.32570412,50.7378067,36.22988506,84.00729952,53.69023469,114.0338983,66.05949162,24.00460474,144.1029283,311.0581932,176.5982156,95.62175968,37.90960719,78.17216944,132.3768116,241.5785885,75.94070363,39.74763407,130.2767653,64.68743223,80.39814049,94.50814905,92.50947536,97.27878211,20.52281881,39.63801863,98.304,81.8652334,167.2615185,95.78014184,281.4814815,139.4023557,240.7833063,62.96629213,103.1002935,135.7847534,150.8984394,77.1573834,83.82329317,2.965853659,106.3801024,106.7142811,153.8104808,14.99700181,82.85267451,68.03181148,234.0451128,65.09218997,146.4969697,66.63907004,80.29024373,179.3661497,136.9367474,59.76285319,140.5377491,10.79287635,19.07975936,191.8040212,205.8388366,107.1448009,10.91665814,151.6575,75.92766586,144.7081967,73.44685188,93.51156812,83.26094257,113.7469067,141.3186813,258.3870968,160.9799845,195.3632311,136.1012382,126.8989751,64.86632136,99.46074074,101.6046967,150.2477057,114.3732057,184.1477652,43.74318413,48.28698653,52.50133864,6.938947368,-1
25.60408225,44.35384935,89.23212867,137.2804533,21.13566434,116.5227578,48.7,57.68085106,119.7955272,49.39969084,75.59962582,64.65071001,80.17718467,95.90588235,77.90222222,79.49775785,36.75523102,50.41695143,35.79310345,83.71169392,54.59430487,114.4949153,67.06327745,24.24520602,143.6280906,310.686114,172.9298776,95.40486882,37.74655512,76.80574534,132.173913,241.5047164,76.61419501,40.58044164,130.6476223,66.036189,80.62630123,94.06080849,92.40641,96.66983825,20.29416784,42.33700254,99.104,82.08918085,165.3147307,95.17730496,285.1851852,139.0308018,237.236344,63.05617978,103.1974551,134.529148,150.5882932,77.11208995,84.2248996,3.12195122,114.695763,106.7142811,155.5108981,15.83081652,83.48767546,67.44052237,236.9924812,65.23065711,145.769697,67.18195452,80.99485013,179.8565561,136.6963194,59.14071758,141.2902347,10.91734115,18.48351688,192.1978693,204.900581,106.7916138,12.04243851,150.125,75.65616878,144,74.24438078,94.02570694,83.26094257,115.3255397,142.021978,257.5483871,161.7748971,196.3284934,136.3335424,127.0161054,64.86632136,99.31851852,101.5420744,150.3289207,117.7033493,183.4472982,43.98642705,48.83510908,52.4248451,6.884210526,1
25.60408225,44.35384935,89.23212867,137.2804533,21.13566434,116.5227578,48.7,57.68085106,119.7955272,49.39969084,75.59962582,64.65071001,80.17718467,95.90588235,77.90222222,79.49775785,36.75523102,50.41695143,35.79310345,83.71169392,54.59430487,114.4949153,67.06327745,24.24520602,143.6280906,310.686114,172.9298776,95.40486882,37.74655512,76.80574534,132.173913,241.5047164,76.61419501,40.58044164,130.6476223,66.036189,80.62630123,94.06080849,92.40641,96.66983825,20.29416784,42.33700254,99.104,82.08918085,165.3147307,95.17730496,285.1851852,139.0308018,237.236344,63.05617978,103.1974551,134.529148,150.5882932,77.11208995,84.2248996,3.12195122,114.695763,106.7142811,155.5108981,15.83081652,83.48767546,67.44052237,236.9924812,65.23065711,145.769697,67.18195452,80.99485013,179.8565561,136.6963194,59.14071758,141.2902347,10.91734115,18.48351688,192.1978693,204.900581,106.7916138,12.04243851,150.125,75.65616878,144,74.24438078,94.02570694,83.26094257,115.3255397,142.021978,257.5483871,161.7748971,196.3284934,136.3335424,127.0161054,64.86632136,99.31851852,101.5420744,150.3289207,117.7033493,183.4472982,43.98642705,48.83510908,52.4248451,6.884210526,1
26.44204312,46.08682373,90.58567842,135.6373938,21.8965035,120.0373151,50.96,61.5106383,124.1405751,52.36367229,77.23105706,67.01982515,81.92178946,98.91764706,79.73333333,81.10014948,38.16653372,53.04796465,38.36781609,86.13669103,57.77398585,116.8813559,69.71984857,25.24462673,145.9196987,318.9165054,172.1611857,98.54978635,39.18141337,78.36283326,135.3043478,247.8292988,78.45264445,41.76656151,134.3032127,67.19982228,81.73858483,95.41774153,95.79260589,100.8411037,20.71243181,44.06576348,101.456,84.30377227,171.9662557,97.12765957,290.617284,142.096121,238.7010997,65.19101124,104.2188849,141.1659193,153.0202333,79.88631345,86.42570281,3.297560976,114.8386394,110.4783966,157.5204823,16.08459418,87.02345211,69.95867733,242.1052632,66.83072189,148.6787879,68.90108871,82.52865653,187.0287501,139.770792,62.13325052,145.1604849,11.29073555,19.75550083,197.2194325,209.1588178,108.8661537,13.13410432,158.16,78.09354142,146.2819672,74.21317674,98.20051414,86.34159744,119.3787866,143.2527473,265.5483871,164.8934002,198.9610268,138.3662044,130.1551977,68.27750194,103.2296296,106.0665362,155.0393893,120.8803828,188.742495,46.54047765,50.06185954,54.18419644,7.410526316,-1
26.62214218,46.1468773,90.66229445,136.1473088,22.94825175,123.2481451,50.8,61.44680851,122.4025559,53.39283252,74.8362956,67.4870218,81.02616347,99.70196078,79.53777778,81.72197309,32.79744738,52.40625411,38.02298851,87.23099422,58.10881409,117.6949153,70.65440779,25.74433708,145.0113135,322.1461527,169.8145554,97.89911376,40.3553883,78.15628078,135.6521739,252.2332083,77.90657036,40.68138801,133.7946088,68.46924041,83.33571001,95.16424854,93.81940289,101.9828735,19.90936499,43.66003387,103.056,85.05026376,171.3173264,98.61702128,289.9259259,141.1672364,235.3208942,63.48314607,104.4620355,132.4484305,153.5469896,79.69381631,85.39759036,3.12195122,115.9573037,108.3872213,154.1969392,16.43503451,86.76367704,70.20670055,246.3157895,67.16919713,148.3393939,68.65226666,83.48197546,188.1321645,140.01122,62.0147485,144.924411,11.3618583,19.23875735,194.1671097,210.0970734,109.0207454,12.58827142,160.97,80.22891169,146.0983607,73.88470437,97.54241645,83.67724728,119.7627784,144.1318681,263.8709677,165.5048714,200.8915513,137.930634,130.0146413,68.73774059,104.722963,104.4540117,150.7349955,120.9569378,187.9878252,47.79723271,49.53983807,52.75376731,7.621052632,-1
26.62214218,46.98762725,92.9096978,133.8243626,23.16083916,124.224411,52.1,66.36170213,124.8306709,57.59180624,75.12067353,73.52651574,81.94977777,100.3921569,79.85777778,83.58744395,33.47241824,55.55063577,39.49425287,88.54715784,61.08800521,116.5016949,72.33315306,26.28106301,147.0964705,314.0348266,168.5776434,101.1524767,41.20325908,79.87225524,137.1014493,259.2624162,77.17847158,42.01892744,134.7694329,67.75519271,84.41947352,95.74579127,95.12766806,103.4900095,20.84069943,45.14182896,104,84.92584851,174.156392,98.40425532,288.8888889,143.721669,232.3913827,64.24719101,110.1516609,132.2331839,155.3586373,82.66053695,87.26104418,2.907317073,116.7024391,110.1245054,154.4288143,17.02716203,89.67889809,72.66775349,247.6992481,68.78464715,153.6969697,69.87375674,87.25395733,195.9786673,141.5008716,63.68876801,146.1933082,12.09086642,20.01387258,196.2348122,222.3665692,111.0732834,13.27056255,165.0625,83.92005174,153.757377,74.66679724,99.53727506,83.95478376,121.0000853,146.7692308,262.5806452,165.4437243,199.3412816,137.98871,136.2928258,72.17599403,107.2592593,106.4109589,151.8720052,122.4497608,189.9349566,49.78371651,49.33102948,52.90675438,7.974736842,1
26.53209265,47.85411444,89.76844084,133.1444759,24.11188811,121.6210353,51.8,64.42553191,124.0638978,57.30364137,75.52478952,72.77583681,80.69030373,99.23137255,78.86222222,81.85351271,32.85880837,55.37961991,39.95402299,87.40848257,60.41834872,114.3864407,74.41860465,27.02137465,147.3235668,311.7279357,175.4884973,100.2578019,40.92607056,79.82458928,135.0724638,258.267985,74.08405172,42.06940063,134.6422819,66.036189,84.1342726,95.43265288,94.87831638,101.4196004,20.77935404,44.36565058,101.808,82.86055539,172.2907203,100.6382979,276.5432099,143.7448911,240.3912025,65.28089888,109.3250475,132.5560538,152.9316201,82.32083612,86.07228916,2.907317073,111.4550965,110.1566773,153.5786057,17.11179529,87.93265625,71.6948399,246.3759398,68.58463905,147.1515152,69.7606558,86.2591072,194.8139521,136.8886618,64.02963978,142.7305126,13.28217237,20.13312107,197.0225084,214.4996572,106.9022019,13.13410432,162.875,86.9705807,150.0327869,73.6501761,98.40616967,83.12217433,120.0187729,145.0549451,250,162.753251,200.0725409,135.868934,135.7540264,71.85111969,107.4962963,104.4853229,157.7194835,120.2296651,186.1157438,48.85128534,47.8171672,52.65432571,8.063157895,-1
25.99679824,46.53293595,89.38536072,134.0509915,23.51888112,120.905107,51,61.23404255,122.3003195,55.10123849,74.82132834,68.25445279,79.48680631,96.94117647,78.34666667,81.37518685,32.45996196,54.31020929,38.34482759,87.21630768,59.17978954,115.7966102,72.85235262,26.72524999,146.7248584,314.4069058,172.8432385,99.47157252,39.37707586,77.66373256,135.4492754,246.9030572,74.81215051,42.49842271,133.1906417,65.98329657,82.76530816,94.76164204,95.62637143,102.150333,20.42243546,43.21902343,101.2,83.35821638,168.6404932,98.19148936,273.8271605,141.8871219,239.9945917,65.84269663,108.6927573,133.3452915,150.1452272,80.30527782,85.46184739,2.907317073,114.2652118,106.2638741,150.8733962,16.77338437,86.83584348,71.16065279,247.2180451,67.04611523,147.3939394,68.56178591,88.04162612,191.0746031,136.2635491,62.10362502,140.773823,13.246611,19.89462408,191.6070971,213.4170546,105.0262574,12.89530243,160.345,82.76085073,148.0655738,72.64915699,95.42416452,83.59398634,118.8241318,143.7362637,249.2258065,161.8156618,197.2060045,134.9977931,134.8169839,69.03554207,107.0696296,102.1526419,153.8211646,120.6507177,185.7946965,46.62155862,49.25272626,54.28363803,7.894736842,1
26.22942618,47.87985168,91.27522263,133.5977337,24,123.3349243,51.8,61.85106383,123.4504792,56.19214833,77.71000935,67.50358774,80.02791368,97.69411765,79.16444444,82.65470852,32.9661901,57.09074108,39.2183908,88.3991988,60.51876327,116.9898305,75.28393726,27.66914733,148.6448544,314.4069058,176.5558177,100.3933587,41.25217471,78.83949283,138.115942,254.5061939,76.15913327,42.57413249,135.2992286,67.2527147,82.9934689,95.62650045,98.07832968,102.3482398,21.57126716,45.23003105,103.904,84.35353837,168.7216093,102.5886525,272.4444444,143.3965594,245.515594,68.65168539,111.1242633,137.8295964,151.2085856,83.47581896,85.30120482,2.868292683,114.6380999,106.6499373,152.5738136,17.31721108,90.05412397,72.66775349,252.8120301,68.13846714,147.6848485,69.21777132,88.49751999,195.3656593,138.6658252,64.62214988,143.4410042,13.90449638,20.33186856,197.7117426,213.4170546,105.9532288,13.30467711,160.4375,86.14693788,149.0885246,73.11837951,97.35732648,87.20196052,120.9574196,142.8131868,253.483871,162.4475154,200.8038002,136.5077706,135.0746706,72.47379551,106.5481481,103.5616438,155.2018192,118.6985646,186.9454636,49.05398776,49.80084881,55.58402815,8.185263158,-1
26.29946471,47.93990525,89.99828891,132.6345609,23.85454545,124.0942422,51.32,61.27659574,122.8626198,55.75990104,77.26099158,66.96975507,80.35444398,96.62745098,80.35555556,82.04484305,33.10425232,58.7806858,40.04597701,88.44357089,60.75317697,116.2305085,75.87236344,28.16885768,148.231952,310.507516,175.7871258,101.5591471,41.0075966,80.14236232,137.826087,262.9560177,76.03171598,43.50788644,134.1654658,66.93536017,82.2234264,95.47738693,98.76487798,102.3939106,21.44299954,45.23003105,102.912,84.22912312,169.4516548,104.5390071,281.4814815,142.8856729,246.4755724,68.71910112,112.5348327,138.0089686,148.9981785,84.83462231,85.02811245,2.907317073,114.0646724,108.966316,153.2694389,17.9818814,89.20264954,72.83949541,254.6165414,67.73845095,146.4,69.421353,87.04677599,193.7105376,136.5039771,64.32589483,140.579743,14.02896118,20.8684868,199.1886729,213.0561871,103.0403039,13.91873913,163.9075,87.21462302,148.1180328,72.41446274,97.5218509,86.59138027,120.2321017,142.1098901,251.0967742,161.8768089,198.9025261,137.2046833,134.3484627,72.82574272,105.7896296,102.8571429,156.6636888,120.2679426,186.8912608,49.41885214,51.28861001,56.49047655,8.421052632,1
